;Particle;Position;Coordinates;Saturated;Intensity;Fluorescence time series;Fluorescence rate;Fluorescence increase;Saturated rate;Fluorescence rate err
60;61;0;(17.4, 617.8333333333334);0;40644.774193548394;"[-8.86129032e+01  9.09677419e+00  2.57419355e+01 -1.09032258e+01
  3.24677419e+03  1.10007742e+04  1.27972258e+04  1.32758065e+04
  9.46561290e+03  8.86954839e+03  1.03809677e+04  1.14268710e+04
  1.14187419e+04  1.10768387e+04  1.05528710e+04  1.34531935e+04
  1.72782258e+04  1.47373548e+04  1.63205806e+04  1.44442258e+04
  1.55017097e+04  1.56144194e+04  1.65607419e+04]";1.8697758325168465;14564.68697911239;0.0;0.6745268370850255
61;62;0;(18.06451612903226, 639.0967741935484);0;257830.81818181812;"[  449.27272727   275.           369.63636364   549.90909091
  2512.27272727 11088.27272727 17288.27272727 27065.
 34830.18181818 48495.54545455 49931.36363636 47837.72727273
 52405.63636364 55249.09090909 68645.54545455 68442.
 70467.36363636 76324.63636364 79297.63636364 75811.90909091
 70551.36363636 78669.27272727 72231.54545455]";3.6846235706500847;85449.60575907593;0.0;0.5070921100425514
62;63;0;(18.848837209302324, 786.0872093023256);0;194809.39285714284;"[-3.33714286e+02 -3.42607143e+02 -7.11607143e+02 -1.27178571e+02
 -4.87142857e+01  5.51185714e+03  1.70657857e+04  1.92391786e+04
  2.39582857e+04  2.56197857e+04  3.67183571e+04  3.52255714e+04
  3.88076429e+04  4.30741071e+04  4.22158214e+04  5.68575357e+04
  5.61577143e+04  5.55281429e+04  5.89472500e+04  6.63508214e+04
  6.45587500e+04  5.89320357e+04  6.63212500e+04]";6.5060654799836435;89175.83030456427;0.0;1.3424499746985603
63;64;0;(17.551948051948052, 332.5844155844156);0;155190.05555555556;"[-2.44425926e+02 -6.48333333e+01  2.82037037e+01  1.69537037e+02
 -6.59259259e+00  1.42574815e+04  3.00392222e+04  2.97719444e+04
  3.49736481e+04  3.51766481e+04  3.10891481e+04  4.04811111e+04
  4.84002963e+04  4.10904444e+04  4.57002037e+04  5.39708148e+04
  5.06319630e+04  5.15730741e+04  5.02953704e+04  4.78622222e+04
  5.38136296e+04  5.41318333e+04  5.52994815e+04]";2.383989010655526;53920.1924204832;0.0;0.41031346237819816
64;65;0;(19.0, 562.0);0;31405.796116504862;"[   94.62135922  -202.83495146  -349.78640777   -37.59223301
  -508.86407767  3292.00970874  4354.30097087 11110.87378641
 12297.77669903 10797.69902913  8370.26213592  9905.69902913
  8818.19417476  8248.95145631 11907.17475728 13590.21359223
 12046.63106796  6582.14563107 11859.85436893 10154.37864078
 10584.82524272  7935.14563107 10594.0776699 ]";1.2915700572964726;10694.167470399163;0.0;0.41856804932098496
65;66;0;(21.494444444444444, 273.3833333333333);0;64837.35537190083;"[ -543.99173554  -175.09090909  -520.14876033  -628.09090909
   154.28099174  3884.90909091  4260.17355372  6870.26446281
  6353.80991736  7585.43801653 10657.25619835  6329.23140496
  7710.8677686   9263.8677686  12882.25619835 10072.32231405
 13328.01652893 12655.02479339 14099.90082645 12458.72727273
 14172.67768595 15008.4214876  15189.33057851]";6.1071971768923605;19176.272494206245;0.0;2.097494978489031
66;67;0;(22.58100558659218, 19.687150837988828);0;125177.3888888889;"[ -163.32716049  -156.75308642  -282.32716049  -371.22839506
  2422.04320988 14441.15432099 24250.08641975 29588.27160494
 31341.99382716 32495.13580247 35918.48765432 43134.91975309
 38633.25308642 42134.18518519 40129.79012346 45057.90740741
 46891.80864198 41942.42592593 42441.14197531 43146.00617284
 46508.22839506 44479.24691358 45406.41975309]";2.0243038247245173;45819.091391045;0.0;0.1885453390473229
67;68;0;(23.472826086956523, 40.08152173913044);0;24521.984732824436;"[  -72.33587786   191.6259542    289.04580153   356.61832061
  -102.16793893  1875.52671756  3433.25954198  4623.02290076
  4420.41221374  5573.67938931  1557.47328244  4462.60305344
  6469.64122137  4938.32061069 10874.52671756 10389.01526718
 10799.34351145 10786.71755725  7665.3740458  11284.28244275
  9527.54198473 11923.13740458 10713.6259542 ]";11.18523162583712;20211.637411526848;0.0;10.693845211916603
68;69;0;(23.6, 472.8333333333333);0;48625.2077922078;"[ -625.38961039  -519.62337662  -624.1038961   -305.27272727
  -399.64935065  3911.23376623  5441.38961039  4334.81818182
  4083.55844156  6614.7012987   6327.42857143  6788.4025974
  4924.24675325  9576.75324675  8455.75324675  9683.83116883
 10427.41558442  7792.54545455 10448.4025974  12425.32467532
 13140.11688312 10404.61038961 13075.49350649]";8.794835330267972;19000.664383665568;0.0;4.565600039301781
69;70;0;(23.0, 496.0);0;82261.22302158273;"[ 2.29884892e+02 -2.04784173e+02  1.95215827e+02  9.73453237e+01
  1.72158273e+01  4.15925180e+03  8.83276259e+03  1.33259137e+04
  8.75835252e+03  1.90653309e+04  1.86731871e+04  2.01873525e+04
  2.42212158e+04  2.21381871e+04  2.43085899e+04  2.71691151e+04
  2.61435468e+04  2.77572230e+04  2.85816835e+04  3.20275180e+04
  2.61433237e+04  2.68044317e+04  3.07284892e+04]";3.338030680459051;31812.262859510327;0.0;0.5719446920136458
70;71;0;(22.974489795918366, 701.030612244898);0;233319.0;"[ 6.0000e+01 -5.4000e+02 -4.9000e+01 -1.4500e+02  4.0700e+03  1.1181e+04
  1.9693e+04  2.7603e+04  3.1521e+04  3.2694e+04  4.2349e+04  4.8043e+04
  6.0843e+04  5.4282e+04  6.0685e+04  6.6546e+04  6.1260e+04  6.4086e+04
  6.5574e+04  6.8266e+04  7.2951e+04  6.9383e+04  7.9695e+04]";4.98749526513068;89187.75758231498;0.0;0.7167843335223314
71;72;0;(24.333333333333332, 801.8679245283018);0;111465.4117647059;"[ 6.82352941e+00 -1.60823529e+02 -1.09705882e+02  1.03882353e+02
  1.35905882e+03  9.49394118e+03  1.43155294e+04  1.76538235e+04
  2.06406471e+04  2.03161176e+04  2.61761176e+04  3.00240000e+04
  2.76769412e+04  2.81195294e+04  2.95648824e+04  3.24691176e+04
  3.42607647e+04  3.38978824e+04  3.41101765e+04  3.07281176e+04
  3.27370588e+04  3.52647647e+04  3.44224706e+04]";2.795350847038457;35962.622982942805;0.0;0.2801449017917655
72;73;0;(24.911392405063292, 395.6012658227848);0;83043.52941176476;"[  395.29411765   279.70588235   118.76470588   248.
   326.29411765  8975.94117647 15271.35294118 17234.94117647
 10679.82352941 16246.64705882 17068.76470588 22074.23529412
 19714.17647059 24314.11764706 29992.29411765 26585.23529412
 25089.58823529 27165.47058824 29119.35294118 26374.17647059
 22919.41176471 29589.23529412 30458.05882353]";3.3543581901157196;30302.269810140642;0.0;0.8132087810604078
73;74;0;(24.0, 992.0);0;81612.04166666669;"[  965.77083333   548.61111111   467.27777778   705.59027778
  4408.35416667  7446.27083333  6328.09722222 13953.625
 18148.69444444 20111.5625     23119.86111111 24772.15972222
 25475.88194444 27350.27777778 27700.51388889 26766.15277778
 28106.54166667 30666.59027778 29369.47916667 25218.79166667
 33233.77083333 34878.97916667 37963.90277778]";4.181791972974528;36858.21042854933;0.0;0.8387696279088864
74;75;0;(25.0, 300.0);0;183454.43600000005;"[  285.36    127.596   284.32    187.6     190.548  8017.384 22345.948
 20239.464 31041.664 41648.2   42884.732 46151.664 55541.332 62012.688
 52365.264 60797.136 53987.336 54679.204 58295.564 58196.38  53316.956
 58566.124 58372.2  ]";2.2350993497143494;60370.279471204354;0.0;0.2969530493294075
75;76;0;(25.0, 671.8606060606061);0;256239.89999999994;"[ 3.23000e+01 -1.82000e+01 -9.97000e+01  1.21200e+02  3.95430e+03
  1.40305e+04  2.53758e+04  4.11195e+04  5.15685e+04  5.08873e+04
  5.76114e+04  7.76893e+04  7.85184e+04  7.44489e+04  7.81386e+04
  9.36625e+04  8.51029e+04  8.70725e+04  8.66437e+04  8.19015e+04
  8.76308e+04  9.08397e+04  8.78368e+04]";2.619870345680574;93710.1567141699;0.0;0.30050269679063374
76;77;0;(25.0, 195.29133858267716);0;81105.16949152542;"[-1.43898305e+01 -7.08644068e+01  4.26440678e+01  6.15932203e+01
  2.35932203e+02  2.51789831e+03  2.11350000e+04  2.03633051e+04
  1.77466610e+04  1.97405254e+04  2.10223559e+04  2.04309831e+04
  2.68371356e+04  2.63987797e+04  2.46447797e+04  2.31684915e+04
  2.23856949e+04  2.45333898e+04  2.62213898e+04  2.74105932e+04
  2.91989661e+04  2.98643729e+04  2.56282373e+04]";1.360361017188911;26016.55522760441;0.0;0.302119077903826
77;78;0;(26.83941605839416, 335.24817518248176);0;95346.44067796612;"[  135.01694915   -72.18644068   227.94915254   -93.27118644
   502.20338983  4392.74576271 12059.91525424 16738.54237288
 17929.66101695 21884.03389831 20313.69491525 23713.93220339
 23238.84745763 19637.84745763 24515.52542373 25009.47457627
 23669.3559322  33303.         32682.45762712 30742.59322034
 32761.27118644 33206.94915254 31107.16949153]";3.4219629678110812;34011.19219140953;0.0;0.798723338920018
78;79;0;(26.7196261682243, 206.28971962616822);0;58061.471428571436;"[ 7.33571429e+01  1.29814286e+02  1.52185714e+02 -1.33428571e+01
  7.52857143e+00  4.58595714e+03  8.20725714e+03  7.18915714e+03
  8.51908571e+03  9.79504286e+03  5.19044286e+03  7.72011429e+03
  9.94964286e+03  1.17013286e+04  9.76284286e+03  9.23885714e+03
  6.76105714e+03  1.05076571e+04  7.95658571e+03  8.19515714e+03
  1.28174857e+04  1.07281429e+04  1.44774429e+04]";1.0538130635651273;9790.47855244766;0.0;0.444680701397929
79;80;0;(27.0, 952.0);0;24809.707182320446;"[ 457.82320442  458.1160221   457.19337017  553.16574586  -15.65745856
  383.55248619 3321.21546961 3310.51381215 4060.56906077 5210.20994475
 6730.86187845 7210.61325967 4988.36464088 6093.9281768  6540.96132597
 7359.38674033 7463.74585635 8249.84530387 6126.69060773 7398.50276243
 9840.82872928 6761.82320442 7414.17679558]";2.2738596039250596;7383.542017489374;0.0;0.5274281903872644
80;81;0;(25.762376237623762, 1019.2673267326733);0;11294.178571428567;"[2198.96428571 1310.16071429  709.21428571 1648.35714286  980.30357143
  135.875      2357.16071429 2346.05357143 1796.23214286 1468.73214286
 1502.94642857 1509.26785714 2036.21428571 1690.30357143 1375.51785714
 2293.33928571 2364.71428571 2345.07142857 2114.96428571 2664.91071429
 2451.375      2448.60714286 1632.69642857]";0.012725141582924548;654.0180672268912;0.0;inf
81;82;0;(28.0, 817.0);0;28729.492857142854;"[  240.85714286    33.09285714   132.5           25.37142857
    91.74285714  2484.63571429  2572.47857143  3345.7
  6776.68571429  7285.55        4867.83571429  7680.04285714
  9630.          7848.77857143  4663.17857143  6266.36428571
  4953.19285714  5761.04285714  8528.7         6112.45
  6741.27857143 10515.72142857 11119.29285714]";1.8012973839555055;7722.651424291082;0.0;0.8090148109883579
82;83;0;(29.0, 60.0);0;90356.82608695651;"[   35.95652174  -168.48913043   326.31521739   180.13043478
  3858.05434783  7651.82608696 10303.9673913   8843.7173913
 18125.44565217 20234.79347826 21976.23913043 17973.5
 22334.47826087 21364.02173913 29528.47826087 28266.33695652
 25826.92391304 27037.72826087 25359.90217391 28876.4673913
 23104.59782609 27775.36956522 28156.04347826]";3.0044209168178497;29274.139608735088;0.0;0.5766005301202257
83;84;0;(27.120567375886523, 526.4042553191489);0;73120.54838709677;"[-1.55193548e+02 -4.32258065e+00  1.57903226e+01  2.56032258e+02
  3.62903226e+03  4.34008065e+03  9.91288710e+03  1.91659194e+04
  1.71998065e+04  2.18039839e+04  2.02065484e+04  2.47148710e+04
  2.11621774e+04  2.16542742e+04  2.59186613e+04  2.16971935e+04
  2.12412258e+04  2.05640000e+04  1.68021129e+04  2.22825000e+04
  2.02429516e+04  2.08890323e+04  2.71671290e+04]";1.248566270927654;22341.862518936927;0.0;0.30091110562505397
84;85;0;(29.6, 621.1666666666666);0;157125.6915887851;"[  -85.36448598  -118.04672897   104.18691589    82.71962617
  4790.51401869 23904.71028037 33965.22429907 38439.69158879
 42060.94392523 49462.41121495 49383.64485981 48820.42990654
 48031.41121495 48309.22429907 47354.80373832 50514.53271028
 49635.14953271 62959.75700935 53410.8317757  63771.43925234
 59596.03738318 59703.38317757 59705.30841121]";1.948898803217902;57805.022736894534;0.0;0.2766274434048595
85;86;0;(28.731428571428573, 647.8628571428571);0;88817.0;"[ 1.247500e+02  1.345000e+02 -5.750000e+00  1.235000e+02  1.939250e+03
  6.624250e+03  9.467250e+03  1.080025e+04  1.346575e+04  1.803900e+04
  2.244125e+04  2.286375e+04  2.380900e+04  2.488300e+04  2.789725e+04
  2.507250e+04  1.965725e+04  2.343075e+04  3.032850e+04  3.064425e+04
  3.302925e+04  3.398500e+04  3.226100e+04]";4.6854073831452245;36834.26668522713;0.0;1.1564975675105058
86;87;0;(29.875647668393782, 118.09326424870466);0;223377.23423423426;"[ 2.19621622e+02  1.35180180e+02 -2.49360360e+02  2.45315315e+01
  8.65484685e+03  1.68947387e+04  3.29673423e+04  3.84612432e+04
  4.59166486e+04  5.01268108e+04  5.07084144e+04  5.88934955e+04
  6.47593153e+04  7.53945946e+04  7.50213874e+04  7.47309099e+04
  7.59685315e+04  7.50080270e+04  8.06421261e+04  7.21337027e+04
  7.99804685e+04  7.45774054e+04  8.07248468e+04]";3.068478767597623;84693.52811303848;0.0;0.30541105810888086
87;88;0;(29.514285714285716, 174.59428571428572);0;7903.500000000002;"[ -87.625  173.875   69.75  -361.125  666.75   269.875  268.125 1113.375
 -313.125  971.625 1823.25  1854.75  2360.5   1682.625 1713.375  967.
 2182.    1433.375  429.625  338.     148.625 -727.    1310.25 ]";1.1707349140320038;1082.6828882700825;0.0;1.3299664195383778
88;89;0;(29.86060606060606, 152.0);0;30409.888888888898;"[ -167.66666667  -386.11111111   -95.07407407   -25.96296296
  -161.62962963   137.48148148   249.85185185  1710.7037037
  1190.40740741  2115.7037037   2514.66666667  6616.81481481
  6829.92592593  6929.11111111  8674.77777778  7502.22222222
  6717.40740741  8835.96296296  6947.11111111  8866.22222222
  7102.2962963   6576.33333333 11157.2962963 ]";3.012014280733386;9632.485286704105;0.0;1.0884314681613423
89;90;0;(31.0, 364.9591836734694);0;168091.03546099286;"[ -378.70212766  -187.58865248  -207.65957447  -342.40425532
  -564.85815603  7431.61702128 11676.24822695 14077.09219858
 15194.61702128 17718.9858156  23577.53191489 22312.9929078
 25079.07801418 37966.95035461 33837.05673759 39369.75886525
 41773.44680851 41520.34042553 49047.36170213 49639.59574468
 48571.43971631 48497.05673759 46370.37588652]";8.681916207572517;79725.41530106415;0.0;2.80571626038966
90;91;0;(31.0, 379.3015873015873);0;161478.79411764705;"[-3.74852941e+01 -2.01632353e+02  1.75617647e+02  1.14852941e+02
  1.25004412e+03  1.12521324e+04  1.42681618e+04  2.15627647e+04
  2.91219265e+04  3.51455294e+04  3.77527794e+04  3.75072353e+04
  3.61125000e+04  3.81217647e+04  4.07024706e+04  4.74970441e+04
  5.04937500e+04  4.59433529e+04  5.12163088e+04  5.65339412e+04
  5.91980294e+04  5.75953235e+04  5.56804118e+04]";4.850705637058916;66937.7690201869;0.0;0.7975959725968637
91;92;0;(30.895287958115183, 838.7958115183246);0;165772.07462686562;"[ -153.82089552  -203.05970149  -244.26865672  -347.74626866
  1259.46268657  7601.95522388 24089.76119403 29477.2238806
 38852.23880597 38735.23880597 37934.26865672 36974.44776119
 35225.50746269 37593.02985075 46225.1641791  52801.70149254
 47447.04477612 52922.25373134 56805.11940299 56341.14925373
 54920.98507463 56437.92537313 52084.26865672]";2.765079610417791;56760.39659693705;0.0;0.5527510118071558
92;93;0;(31.64516129032258, 94.79032258064517);0;75035.95652173914;"[ 4.92173913e+01 -1.26304348e+02  1.24739130e+02  6.43478261e+00
  3.05086957e+02  3.91330435e+03  1.66116957e+04  1.74660435e+04
  2.18131304e+04  2.26199565e+04  2.17939130e+04  2.65205652e+04
  2.71098261e+04  2.91528261e+04  2.59841739e+04  2.83706087e+04
  2.60353478e+04  2.76771304e+04  2.71269130e+04  2.62988696e+04
  2.65432174e+04  2.36006087e+04  2.47680000e+04]";1.261872365753355;26813.259118264654;0.0;0.15859511098883944
93;94;0;(31.65, 426.075);0;127754.6;"[ -363.   -168.4   -62.6   394.6   366.6   414.2  7224.6  8131.8  8621.
  7847.8 13317.8 10541.6 15254.2 18727.2 20009.  22394.4 22263.  22985.
 22957.2 22168.8 25824.8 28812.2 32471. ]";17.17384721893905;71979.97153340868;0.0;11.956542932693555
94;95;0;(33.5625, 689.5170454545455);0;76833.66355140187;"[ -197.6635514     87.6635514    102.11214953  -111.78504673
  2209.95327103  6039.69158879  6816.70093458  7843.68224299
 11081.56074766 15665.42990654 15173.5046729  16363.98130841
 18811.3364486  22783.4953271  20287.5046729  20512.1588785
 20313.85046729 21400.61682243 23586.47663551 24002.41121495
 23827.72897196 18706.26168224 19144.81308411]";3.063993765413018;23819.537632131647;0.0;0.559364287136643
95;96;0;(35.46491228070175, 202.02631578947367);0;90300.99999999997;"[  141.   111.   208.   -40.  -344.  5567. 19299. 17434. 13152. 15359.
 16794. 16898. 17529. 21398. 22478. 30889. 29596. 29157. 24985. 25003.
 31295. 31456. 35905.]";6.273544730893525;40620.01502553336;0.0;2.966369620630353
96;97;0;(33.75935828877005, 552.2887700534759);0;115948.96923076923;"[-1.44476923e+02 -2.54600000e+02 -3.99384615e+01  8.29384615e+01
  8.65710769e+03  2.31706154e+04  2.91444615e+04  3.15241692e+04
  3.52896000e+04  4.34460769e+04  4.09292769e+04  3.94044308e+04
  3.54832615e+04  3.89273385e+04  3.69342769e+04  3.94678000e+04
  4.15722615e+04  3.81316923e+04  3.90243077e+04  3.84275385e+04
  4.19231692e+04  4.23100308e+04  3.96222923e+04]";1.1460193317331475;40277.26923991543;0.0;0.12613749646961148
97;98;0;(33.46979865771812, 710.6778523489933);0;157935.73913043475;"[   80.32608696  -304.13043478   -68.63043478  -224.17391304
  -191.82608696  6494.15217391 17917.39130435 23391.17391304
 23445.73913043 27339.56521739 31889.67391304 31658.
 34177.02173913 37448.95652174 41023.45652174 43260.
 48748.06521739 47855.39130435 53301.67391304 56228.76086957
 56823.26086957 51198.67391304 56438.2826087 ]";5.584459683564246;70162.8127492851;0.0;1.0155900803963602
98;99;0;(33.49673202614379, 722.3725490196078);0;64533.78260869564;"[ -166.23913043   -67.30434783   104.06521739  -347.63043478
  1405.2826087   5266.93478261  8983.54347826  6080.2826087
  8346.86956522 13825.95652174 12598.15217391 16320.06521739
 13888.56521739 20407.30434783 22007.80434783 22624.95652174
 20683.93478261 19442.30434783 23196.56521739 23987.89130435
 26183.97826087 25801.30434783 21902.19565217]";5.5106484990299744;31049.059380515748;0.0;1.4543761504921962
